week,data_src,id,pos,pts.proj,season,avg_type,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,first_name,last_name,team,position,age,exp
1,CBS,15698,QB,14.040000000000001,2024,robust,15.1034,1.4852686800000017,0.17739999999999867,13.513,17.29348,-1.5710499999999996,-1.419500000000001,-0.8570400000000014,177,163,141,22,7,Brock,Purdy,SFO,QB,25,-2
1,CBS,10703,QB,13.92,2024,robust,13.60265,0.9630969599999992,0.1615499999999983,12.8978,14.633979999999998,-3.0717999999999996,-2.034700000000001,-3.5165400000000027,219,187,228,25,9,Russell,Wilson,PIT,QB,36,8
1,CBS,13592,QB,13.69,2024,robust,13.441100000000002,0.895490400000004,0.07910000000000039,10.336,14.94598,-3.233349999999998,-4.596500000000001,-3.2045399999999997,223,244,222,26,9,Sam,Darnold,MIN,QB,27,2
1,CBS,12616,QB,12.96,2024,robust,12.778300000000002,0.38933075999999595,0.05030000000000179,9.645000000000001,13.283000000000001,-3.8961499999999987,-5.2875,-4.867519999999999,237,256,267,30,10,Jacoby,Brissett,NEP,QB,32,4
1,CBS,7836,QB,11.93,2024,robust,14.1631,1.6178131200000008,0.5604499999999994,12.1715,15.872399999999999,-2.51135,-2.761000000000001,-2.2781200000000013,206,203,193,24,9,Aaron,Rodgers,NYJ,QB,41,15
1,CBS,16148,QB,11.86,2024,robust,12.53875,1.0052027999999986,7.7141874999999995,10.502,13.3256,-4.1357,-4.4305,-4.8249200000000005,241,239,265,32,11,Bryce,Young,CAR,QB,23,-3
1,CBS,14067,QB,10.49,2024,robust,12.728,0.9660621600000002,0.18924999999999947,10.871,13.51198,-3.9464500000000005,-4.0615000000000006,-4.638540000000001,238,227,259,31,10,Gardner,Minshew,LVR,QB,28,1
1,CBS,16149,QB,9.76,2024,robust,13.03245,0.9361136399999989,0.2541499999999992,10.564,14.79856,-3.6419999999999995,-4.368500000000001,-3.35196,232,236,225,29,10,Will,Levis,TEN,QB,25,-3
1,CBS,13424,QB,4.8500000000000005,2024,robust,3.8850000000000002,1.4307090000000005,1.725,3.0165,4.7535,-12.78945,-11.916,-13.397020000000001,565,563,566,35,13,Taysom,Hill,NOS,QB,34,3
1,CBS,15238,QB,1.326,2024,robust,4.824562500000001,4.833461325,0.5845625000000005,1.6520125000000005,8.378612500000001,-11.8498875,-13.2804875,-9.7719075,563,565,446,33,12,Justin,Fields,PIT,QB,25,-1
1,CBS,16159,QB,1.056,2024,robust,1.9330000000000003,0.8554602000000002,0.2500000000000002,1.1137000000000001,3.2323,-14.74145,-13.818800000000001,-14.91822,570,566,571,40,14,Aidan,O'Connell,LVR,QB,26,-3
1,CBS,14063,QB,1.022,2024,robust,1.3210000000000002,0.44329740000000006,0.04500000000000037,1.0519,1.5901,-15.35345,-13.880600000000001,-16.56042,577,567,581,47,14,Jarrett,Stidham,DEN,QB,28,1
1,CBS,13115,QB,0.9600000000000001,2024,robust,1.63,0.9933419999999998,0.13099999999999978,1.0270000000000001,2.2329999999999997,-15.044450000000001,-13.9055,-15.91752,572,568,574,42,14,Mitchell,Trubisky,BUF,QB,30,3
1,CBS,15692,QB,0.9400000000000001,2024,robust,1.3800000000000001,0.6523439999999999,0.04200000000000004,0.9840000000000001,1.7759999999999998,-15.29445,-13.948500000000001,-16.37452,575,571,579,45,14,Kenny,Pickett,PHI,QB,26,-2
1,CBS,15693,QB,0.894,2024,robust,2.1285,1.3728875999999997,0.14849999999999985,0.9866000000000001,3.764,-14.545950000000001,-13.945900000000002,-14.38652,567,570,569,37,13,Sam,Howell,SEA,QB,24,-2
