player,pos,team,games,fg,fg_att,fg_0019,fg_att_0019,fg_2029,fg_att_2029,fg_3039,fg_att_3039,fg_4049,fg_att_4049,fg_50,fg_att_50,xp,xp_att,site_pts,site_fppg,src_id,data_src,id,fg_50_att,fg_49,fg_49_att,fg_39,fg_att_39,opp,fg_miss,xp_miss,bye,curr_site_pts,draft_rank,fg_pct,xp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points
"Myers, Jason",K,SEA,NA,2,2.3,0,NA,0.4,NA,1,NA,0.3,NA,0.3,NA,2.6,2.7,8.6,NA,NA,FantasySharks,12437,NA,NA,NA,NA,NA,@BAL,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Butker, Harrison",K,KCC,NA,1.8,2,0,NA,0.4,NA,0.7,NA,0.3,NA,0.3,NA,2.7,2.7,8.5,NA,NA,FantasySharks,13354,NA,NA,NA,NA,NA,MIA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fairbairn, Ka'imi",K,HOU,NA,2.1,2.2,0,NA,0.7,NA,0.8,NA,0.4,NA,0.2,NA,1.8,1.8,8.3,NA,NA,FantasySharks,12860,NA,NA,NA,NA,NA,TBB,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Folk, Nick",K,TEN,NA,1.9,2,0,NA,0.6,NA,0.6,NA,0.4,NA,0.3,NA,1.8,1.8,8.2,NA,NA,FantasySharks,8851,NA,NA,NA,NA,NA,@PIT,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gay, Matt",K,IND,NA,1.7,2,0,NA,0.5,NA,0.3,NA,0.4,NA,0.5,NA,2.4,2.4,8,NA,NA,FantasySharks,14244,NA,NA,NA,NA,NA,@CAR,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Koo, Younghoe",K,ATL,NA,1.9,2,0,NA,0.6,NA,0.5,NA,0.6,NA,0.2,NA,1.5,1.6,7.7,NA,NA,FantasySharks,13403,NA,NA,NA,NA,NA,MIN,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grupe, Blake",K,NOS,NA,2,2.5,0,NA,0.7,NA,0.6,NA,0.5,NA,0.3,NA,2,2,7.6,NA,NA,FantasySharks,16444,NA,NA,NA,NA,NA,CHI,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dicker, Cameron",K,LAC,NA,1.6,1.7,0,NA,0.5,NA,0.5,NA,0.4,NA,0.2,NA,2.3,2.3,7.5,NA,NA,FantasySharks,15979,NA,NA,NA,NA,NA,@NYJ,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zuerlein, Greg",K,NYJ,NA,2,2.3,0,NA,0.4,NA,0.8,NA,0.6,NA,0.2,NA,1.4,1.5,7.5,NA,NA,FantasySharks,10868,NA,NA,NA,NA,NA,LAC,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elliott, Jake",K,PHI,NA,1.5,1.7,0,NA,0.4,NA,0.5,NA,0.2,NA,0.3,NA,2.7,2.8,7.3,NA,NA,FantasySharks,13303,NA,NA,NA,NA,NA,DAL,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tucker, Justin",K,BAL,NA,1.7,2.1,0,NA,0.6,NA,0.5,NA,0.4,NA,0.3,NA,2.1,2.2,7.3,NA,NA,FantasySharks,10976,NA,NA,NA,NA,NA,SEA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McPherson, Evan",K,CIN,NA,1.6,2,0,NA,0.4,NA,0.3,NA,0.5,NA,0.4,NA,2.1,2.2,7.2,NA,NA,FantasySharks,15368,NA,NA,NA,NA,NA,BUF,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Havrisik, Lucas",K,LAR,NA,1.8,2.1,0,NA,0.4,NA,0.6,NA,0.6,NA,0.3,NA,1.4,1.4,7.1,NA,NA,FantasySharks,16043,NA,NA,NA,NA,NA,@GBP,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bass, Tyler",K,BUF,NA,1.3,1.6,0,NA,0.2,NA,0.6,NA,0.3,NA,0.2,NA,3.1,3.2,6.9,NA,NA,FantasySharks,14983,NA,NA,NA,NA,NA,@CIN,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Joseph, Greg",K,MIN,NA,1.6,2,0,NA,0.7,NA,0.2,NA,0.3,NA,0.4,NA,2.4,2.8,6.9,NA,NA,FantasySharks,13898,NA,NA,NA,NA,NA,@ATL,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carlson, Anders",K,GBP,NA,1.5,1.7,0,NA,0.4,NA,0.7,NA,0.1,NA,0.2,NA,2.2,2.2,6.6,NA,NA,FantasySharks,16339,NA,NA,NA,NA,NA,LAR,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Santos, Cairo",K,CHI,NA,1.4,1.5,0,NA,0.4,NA,0.3,NA,0.4,NA,0.3,NA,1.8,1.9,6.5,NA,NA,FantasySharks,11945,NA,NA,NA,NA,NA,@NOS,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sanders, Jason",K,MIA,NA,1.2,1.5,0,NA,0.2,NA,0.3,NA,0.6,NA,0.1,NA,3.2,3.3,6.4,NA,NA,FantasySharks,13832,NA,NA,NA,NA,NA,@KCC,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ryland, Chad",K,NEP,NA,1.5,1.9,0,NA,0.4,NA,0.4,NA,0.6,NA,0.2,NA,1.8,1.9,6.2,NA,NA,FantasySharks,16292,NA,NA,NA,NA,NA,WAS,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prater, Matt",K,ARI,NA,1.6,1.8,0,NA,0.3,NA,0.6,NA,0.4,NA,0.3,NA,1.1,1.2,6,NA,NA,FantasySharks,8930,NA,NA,NA,NA,NA,@CLE,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slye, Joey",K,WAS,NA,1.4,1.8,0,NA,0.3,NA,0.4,NA,0.3,NA,0.3,NA,1.9,2,5.9,NA,NA,FantasySharks,14600,NA,NA,NA,NA,NA,@NEP,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLaughlin, Chase",K,TBB,NA,1.6,2,0,NA,0.4,NA,0.6,NA,0.2,NA,0.4,NA,1.2,1.2,5.8,NA,NA,FantasySharks,14717,NA,NA,NA,NA,NA,@HOU,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carlson, Daniel",K,LVR,NA,1.5,1.8,0,NA,0.6,NA,0.4,NA,0.3,NA,0.2,NA,1.3,1.4,5.8,NA,NA,FantasySharks,13718,NA,NA,NA,NA,NA,NYG,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Butker,K,KC,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,11,NA,15827,FFToday,13354,NA,NA,NA,NA,NA,MIA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,9,NA,15860,FFToday,13303,NA,NA,NA,NA,NA,DAL,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,IND,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,9,NA,16578,FFToday,14244,NA,NA,NA,NA,NA,CAR,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Grupe,K,NO,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,9,NA,18719,FFToday,16444,NA,NA,NA,NA,NA,CHI,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,9,NA,17642,FFToday,15368,NA,NA,NA,NA,NA,BUF,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Sanders,K,MIA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,9,NA,16208,FFToday,13832,NA,NA,NA,NA,NA,KC,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Randy Bullock,K,NYG,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,12435,FFToday,10862,NA,NA,NA,NA,NA,LV,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anders Carlson,K,GB,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,18493,FFToday,16339,NA,NA,NA,NA,NA,LAR,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,16155,FFToday,13718,NA,NA,NA,NA,NA,NYG,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ka'imi Fairbairn,K,HOU,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,14904,FFToday,12860,NA,NA,NA,NA,NA,TB,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,TEN,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,3188,FFToday,8851,NA,NA,NA,NA,NA,PIT,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lucas Havrisik,K,LAR,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,18780,FFToday,16043,NA,NA,NA,NA,NA,GB,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,14905,FFToday,13403,NA,NA,NA,NA,NA,MIN,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,14584,FFToday,12437,NA,NA,NA,NA,NA,BAL,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,16055,FFToday,13719,NA,NA,NA,NA,NA,IND,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad Ryland,K,NE,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,18636,FFToday,16292,NA,NA,NA,NA,NA,WAS,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,WAS,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,16763,FFToday,14600,NA,NA,NA,NA,NA,NE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,BAL,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,12674,FFToday,10976,NA,NA,NA,NA,NA,SEA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Zuerlein,K,NYJ,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,NA,12445,FFToday,10868,NA,NA,NA,NA,NA,LAC,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,18715,FFToday,16414,NA,NA,NA,NA,NA,PHI,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,17010,FFToday,14983,NA,NA,NA,NA,NA,CIN,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,14644,FFToday,11936,NA,NA,NA,NA,NA,TEN,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameron Dicker,K,LAC,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,6,NA,18318,FFToday,15979,NA,NA,NA,NA,NA,NYJ,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dustin Hopkins,K,CLE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,13168,FFToday,11387,NA,NA,NA,NA,NA,ARI,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Joseph,K,MIN,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,16084,FFToday,13898,NA,NA,NA,NA,NA,ATL,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,TB,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,16824,FFToday,14717,NA,NA,NA,NA,NA,HOU,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,NA,14392,FFToday,11945,NA,NA,NA,NA,NA,NO,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Prater,K,ARI,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,3192,FFToday,8930,NA,NA,NA,NA,NA,CLE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,TEN,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,11.96,NA,4780,FleaFlicker,8851,NA,NA,NA,NA,NA,@PITL 16-20,NA,NA,7,11.96,K17,2/2,1/1,66%,NA,NA,NA,NA,NA,NA,NA
Jason Sanders,K,MIA,NA,2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,2.8,10.77,NA,13977,FleaFlicker,13832,NA,NA,NA,NA,NA,@KCSun 9:30 AM,NA,NA,0,NA,K8,2/1,2/2,75%,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,IND,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,10.6,NA,14848,FleaFlicker,14244,NA,NA,NA,NA,NA,@CARSun 4:05 PM,NA,NA,1,NA,K11,2/2,2/2,65%,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,BAL,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,10.47,NA,8663,FleaFlicker,10976,NA,NA,NA,NA,NA,SEASun 1:00 PM,NA,NA,3,NA,K1,2/2,2/2,96%,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,10.37,NA,10779,FleaFlicker,11936,NA,NA,NA,NA,NA,TENW 20-16,NA,NA,6,10.37,K27,2/2,2/2,27%,NA,NA,NA,NA,NA,NA,NA
Greg Zuerlein,K,NYJ,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,9.98,NA,8608,FleaFlicker,10868,NA,NA,NA,NA,NA,LACMon 8:15 PM,NA,NA,7,NA,K18,2/1,1/1,26%,NA,NA,NA,NA,NA,NA,NA
Dustin Hopkins,K,CLE,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,9.91,NA,9416,FleaFlicker,11387,NA,NA,NA,NA,NA,ARISun 1:00 PM,NA,NA,5,NA,K12,2/2,1/1,65%,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,9.83,NA,11124,FleaFlicker,12437,NA,NA,NA,NA,NA,@BALSun 1:00 PM,NA,NA,5,NA,K13,2/1,1/1,63%,NA,NA,NA,NA,NA,NA,NA
Harrison Butker,K,KC,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2.7,9.74,NA,13124,FleaFlicker,13354,NA,NA,NA,NA,NA,MIASun 9:30 AM,NA,NA,0,NA,K2,2/2,2/2,96%,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,WAS,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.6,9.62,NA,15366,FleaFlicker,14600,NA,NA,NA,NA,NA,@NESun 1:00 PM,NA,NA,4,NA,K33,2/2,1/1,7%,NA,NA,NA,NA,NA,NA,NA
Blake Grupe,K,NO,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,9.38,NA,17834,FleaFlicker,16444,NA,NA,NA,NA,NA,CHISun 1:00 PM,NA,NA,1,NA,K22,2/2,2/2,37%,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,9.14,NA,13035,FleaFlicker,13303,NA,NA,NA,NA,NA,DALSun 4:25 PM,NA,NA,0,NA,K6,2/2,2/2,91%,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.1,9.08,NA,13324,FleaFlicker,13403,NA,NA,NA,NA,NA,MINSun 1:00 PM,NA,NA,1,NA,K10,2/2,2/2,71%,NA,NA,NA,NA,NA,NA,NA
Randy Bullock,K,NYG,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,8.97,NA,8478,FleaFlicker,10862,NA,NA,NA,NA,NA,@LVSun 4:25 PM,NA,NA,3,NA,NA,2/1,1/1,1%,NA,NA,NA,NA,NA,NA,NA
Chad Ryland,K,NE,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,8.97,NA,17688,FleaFlicker,16292,NA,NA,NA,NA,NA,WASSun 1:00 PM,NA,NA,1,NA,NA,2/2,1/1,5%,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,2,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,8.96,NA,13947,FleaFlicker,13718,NA,NA,NA,NA,NA,NYGSun 4:25 PM,NA,NA,3,NA,K7,2/1,1/1,55%,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,8.91,NA,13986,FleaFlicker,13719,NA,NA,NA,NA,NA,INDSun 4:05 PM,NA,NA,7,NA,K28,2/2,1/1,7%,NA,NA,NA,NA,NA,NA,NA
Lucas Havrisik,K,LAR,NA,2,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.6,8.64,NA,17574,FleaFlicker,16043,NA,NA,NA,NA,NA,@GBSun 1:00 PM,NA,NA,0,NA,K31,2/1,1/1,3%,NA,NA,NA,NA,NA,NA,NA
Cameron Dicker,K,LAC,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.5,8.47,NA,17315,FleaFlicker,15979,NA,NA,NA,NA,NA,@NYJMon 8:15 PM,NA,NA,5,NA,K16,2/2,2/2,24%,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,8.44,NA,16457,FleaFlicker,15368,NA,NA,NA,NA,NA,BUFSun 8:20 PM,NA,NA,7,NA,K4,2/2,2/2,62%,NA,NA,NA,NA,NA,NA,NA
Ka'imi Fairbairn,K,HOU,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,8.2,NA,12347,FleaFlicker,12860,NA,NA,NA,NA,NA,TBSun 1:00 PM,NA,NA,7,NA,K24,2/2,2/2,28%,NA,NA,NA,NA,NA,NA,NA
Anders Carlson,K,GB,NA,2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1.9,7.89,NA,17790,FleaFlicker,16339,NA,NA,NA,NA,NA,LARSun 1:00 PM,NA,NA,6,NA,K34,2/2,1/1,7%,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,TB,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5.99,NA,15412,FleaFlicker,14717,NA,NA,NA,NA,NA,@HOUSun 1:00 PM,NA,NA,5,NA,K29,1/2,1/1,13%,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,5.84,NA,10888,FleaFlicker,11945,NA,NA,NA,NA,NA,@NOSun 1:00 PM,NA,NA,3,NA,K30,1/1,1/1,12%,NA,NA,NA,NA,NA,NA,NA
Greg Joseph,K,MIN,NA,1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1.8,5.84,NA,14337,FleaFlicker,13898,NA,NA,NA,NA,NA,@ATLSun 1:00 PM,NA,NA,3,NA,K23,1/1,1/1,31%,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,2.7,5.71,NA,15626,FleaFlicker,14983,NA,NA,NA,NA,NA,@CINSun 8:20 PM,NA,NA,3,NA,K3,1/1,2/2,87%,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.4,5.39,NA,18330,FleaFlicker,16414,NA,NA,NA,NA,NA,@PHISun 4:25 PM,NA,NA,7,NA,K14,1/2,2/2,54%,NA,NA,NA,NA,NA,NA,NA
Matt Prater,K,ARI,NA,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.6,4.64,NA,4221,FleaFlicker,8930,NA,NA,NA,NA,NA,@CLESun 1:00 PM,NA,NA,4,NA,K15,1/1,1/1,14%,NA,NA,NA,NA,NA,NA,NA
Cade York,K,NYG,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,16929,FleaFlicker,15882,NA,NA,NA,NA,NA,@LVSun 4:25 PM,NA,NA,3,NA,NA,0/0,0/0,3%,NA,NA,NA,NA,NA,NA,NA
Dustin Hopkins,K,CLE,NA,2.29,2.46,0.04,NA,0.7,NA,0.81,NA,0.66,NA,0.11,NA,2.36,NA,10.18,NA,dustin-hopkins,NumberFire,11387,NA,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,NA,6.37,13.99,#31,1,10.2,10.2,10.2
Jake Elliott,K,PHI,NA,1.97,2.25,0.04,NA,0.35,NA,0.56,NA,0.73,NA,0.26,NA,2.52,NA,9.61,NA,jake-elliott,NumberFire,13303,NA,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,NA,5.31,13.91,#3,2,9.59,9.59,9.59
Harrison Butker,K,KC,NA,1.8,2.05,0.02,NA,0.45,NA,0.68,NA,0.47,NA,0.19,NA,3.17,NA,9.46,NA,harrison-butker,NumberFire,13354,NA,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,NA,5.32,13.6,#20,3,9.45,9.45,9.45
Chris Boswell,K,PIT,NA,2.12,2.31,0.02,NA,0.66,NA,0.66,NA,0.58,NA,0.14,NA,2.24,NA,9.3,NA,chris-boswell,NumberFire,11936,NA,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,NA,4.9,13.7,#21,4,9.28,9.28,9.28
Cameron Dicker,K,LAC,NA,1.87,2.08,0,NA,0.6,NA,0.56,NA,0.58,NA,0.18,NA,2.5,NA,9.21,NA,cameron-dicker,NumberFire,15979,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,4.79,13.63,#9,5,9.2,9.2,9.2
Eddy Pineiro,K,CAR,NA,2.02,2.16,0.02,NA,0.52,NA,0.61,NA,0.54,NA,0.26,NA,2.27,NA,9.17,NA,eddy-pineiro,NumberFire,13719,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,NA,3.14,15.2,#25,6,9.18,9.18,9.18
Evan McPherson,K,CIN,NA,1.89,2.49,0.05,NA,0.56,NA,0.43,NA,0.5,NA,0.28,NA,2.49,NA,9.01,NA,evan-mcpherson,NumberFire,15368,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,NA,3.18,14.84,#11,7,9.01,9.01,9.01
Younghoe Koo,K,ATL,NA,1.97,2.21,0.05,NA,0.56,NA,0.64,NA,0.54,NA,0.21,NA,2.03,NA,8.97,NA,younghoe-koo,NumberFire,13403,NA,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,NA,NA,NA,4.65,13.29,#16,8,8.99,8.99,8.99
Ka'imi Fairbairn,K,HOU,NA,1.97,2.27,0.02,NA,0.56,NA,0.67,NA,0.43,NA,0.2,NA,2.48,NA,8.96,NA,ka-imi-fairbairn,NumberFire,12860,NA,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,NA,NA,NA,3.59,14.33,#14,9,8.95,8.95,8.95
Blake Grupe,K,NO,NA,1.81,2.17,0.04,NA,0.63,NA,0.55,NA,0.39,NA,0.19,NA,2.67,NA,8.85,NA,blake-grupe,NumberFire,16444,NA,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,NA,3.2,14.5,#27,10,8.84,8.84,8.84
Brandon Aubrey,K,DAL,NA,1.83,2.11,0,NA,0.54,NA,0.69,NA,0.37,NA,0.22,NA,2.5,NA,8.78,NA,brandon-aubrey,NumberFire,16414,NA,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,NA,3.82,13.74,#13,11,8.77,8.77,8.77
Matt Gay,K,IND,NA,1.77,2.21,0,NA,0.69,NA,0.66,NA,0.33,NA,0.09,NA,2.97,NA,8.78,NA,matt-gay,NumberFire,14244,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,NA,4.66,12.9,#26,11,8.79,8.79,8.79
