pos,data_src,id,pts.proj,avg_type,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,first_name,last_name,team,position,age,exp
QB,CBS,11644,13.530000000000001,average,16.4041197853125,1.5495110631443987,0.01834093083749977,14.003499999999999,17.805625398875,-0.2863483654125005,-1.1002400000000012,-0.5481354231550029,114,169,131,15,6,Derek,Carr,LVR,QB,31,6
QB,CBS,10313,13.360000000000001,average,13.814342857142858,0.883714544516766,0.32337142857142886,13.12946,15.214419999999997,-2.8761252935821418,-1.9742800000000003,-3.1393408220300074,223,199,230,30,10,Andy,Dalton,NOS,QB,35,9
QB,CBS,15239,12.75,average,13.305028571428572,0.7456647184767112,0.22323799255357102,12.235,14.012060000000002,-3.3854395792964276,-2.8687400000000007,-4.341700822030003,235,222,257,33,10,Zach,Wilson,NYJ,QB,23,-1
QB,CBS,12610,12.629999999999999,average,14.564937434375,2.037694098887256,0.23736800767500021,12.5205,17.62945465875,-2.1255307163499992,-2.58324,-0.724306163280005,204,216,140,27,9,Carson,Wentz,WAS,QB,30,4
QB,CBS,15252,12.54,average,13.379809807512501,1.1421855862456085,0.07478123608392906,11.762,14.651097461035,-3.3106583432124985,-3.3417399999999997,-3.702663360995004,234,236,238,32,10,Davis,Mills,HOU,QB,24,-1
QB,CBS,11760,12.360000000000001,average,13.490971428571429,1.4360697124609305,0.1111616210589279,11.9725,15.57948,-3.1994967221535706,-3.13124,-2.774280822030004,233,228,214,31,10,Jimmy,Garoppolo,SFO,QB,31,6
QB,CBS,15238,11.270000000000001,average,13.081790578875001,1.3313527328044112,2.048047721732143,11.40675,14.63064,-3.6086775718499986,-3.6969899999999996,-3.7231208220300047,240,242,239,34,11,Justin,Fields,CHI,QB,23,-1
QB,CBS,9714,7.9,average,11.033742857142858,1.5627774877411296,5.5618270567428585,8.67598,12.57592,-5.6567252935821415,-6.427760000000001,-5.777840822030004,285,357,297,35,12,Brian,Hoyer,NEP,QB,37,11
QB,CBS,9064,1.1420000000000001,average,5.4719158004,6.139408051450226,2.8387824670666664,1.1420000000000001,13.3264632016,-11.218552350325,-13.96174,-5.027297620430005,521,550,279,36,13,Joe,Flacco,NYJ,QB,37,12
QB,CBS,9706,0.948,average,0.9493333333333334,0.002309401076758569,0.0030000000000000027,0.948,0.9516000000000001,-15.741134817391666,-14.15574,-17.402160822030005,561,554,568,48,15,Chase,Daniel,LAC,QB,36,11
QB,CBS,10948,0.94,average,0.7286666666666667,0.35398493376601964,0.036666666666666625,0.38060000000000005,0.9386,-15.961801484058332,-14.72314,-17.415160822030003,576,576,569,63,15,Case,Keenum,BUF,QB,34,8
